Test Trajectory,Test Trajectory Timestep,Learner Trajectory,Learner Trajectory Timestep,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,205,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6937512755393982_1.0484257936477661_1.0555953979492188_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.749451816082,13.749451816082
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,201,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,201,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,0.6932036876678467_1.0491645336151123_1.056191086769104_1.0336856842041016_0.6585421562194824_1.0526371002197266_0.6579254269599915_1.0310029983520508_1.0520706176757812_0.6590275764465332_1.0513718128204346_1.0419459342956543_1.0188040733337402_1.0266571044921875_0.6670449376106262,0.6932036876678467_1.0491645336151123_1.056191086769104_1.0336856842041016_0.6585421562194824_1.0526371002197266_0.6579254269599915_1.0310029983520508_1.0520706176757812_0.6590275764465332_1.0513718128204346_1.0419459342956543_1.0188040733337402_1.0266571044921875_0.6670449376106262,13.749274730682373,13.749274730682373
149_349_290_364_178_180_337_182_186_347_403_243_211_136_9,200,149_349_290_364_178_180_337_182_186_347_403_243_211_136_9,200,5_5_3_3_3_3_3_3_3_3_3_4_4_3,5_5_3_3_3_3_3_3_3_3_3_4_4_3,1.105602741241455_1.0760369300842285_1.0513904094696045_0.6585409045219421_1.0508207082748413_0.6577807068824768_1.0314011573791504_1.0526561737060547_0.6579284071922302_1.052537202835083_1.0424268245697021_1.0184060335159302_1.0274479389190674_0.6665523648262024,1.105602741241455_1.0760369300842285_1.0513904094696045_0.6585409045219421_1.0508207082748413_0.6577807068824768_1.0314011573791504_1.0526561737060547_0.6579284071922302_1.052537202835083_1.0424268245697021_1.0184060335159302_1.0274479389190674_0.6665523648262024,13.149528503417969,13.149528503417969
185_177_404_194_174_364_178_180_337_182_186_347_403_243_211_136_9,201,185_175_178_180_337_182_186_347_403_243_211_136_9,201,7_7_1_3_3_3_3_3_3_3_3_3_3_4_4_3,1_3_3_3_3_3_3_3_3_4_4_3,1.252906084060669_0.6458010077476501_1.061767339706421_1.0576064586639404_1.0336856842041016_0.6585421562194824_1.0526371002197266_0.6579254269599915_1.0310029983520508_1.0520706176757812_0.6590275764465332_1.0513718128204346_1.0419459342956543_1.0188040733337402_1.0266571044921875_0.6670449376106262,1.3019379377365112_0.673793375492096_1.0526371002197266_0.6579254269599915_1.0310029983520508_1.0520706176757812_0.6590275764465332_1.0513718128204346_1.0419459342956543_1.0188040733337402_1.0266571044921875_0.6670449376106262,14.96879631280899,11.234218895435333
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,202,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,202,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6620991230010986_0.6613015532493591_1.0971312522888184_1.101783275604248_1.092897891998291_1.0680477619171143_0.6603893041610718_1.0980809926986694_1.3751200437545776_1.100301742553711_1.09477961063385_1.094865322113037_1.0979883670806885_1.0476198196411133_1.0182663202285767_1.0263785123825073_0.6667150855064392,0.6620991230010986_0.6613015532493591_1.0971312522888184_1.101783275604248_1.092897891998291_1.0680477619171143_0.6603893041610718_1.0980809926986694_1.3751200437545776_1.100301742553711_1.09477961063385_1.094865322113037_1.0979883670806885_1.0476198196411133_1.0182663202285767_1.0263785123825073_0.6667150855064392,16.96376597881317,16.96376597881317
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,202,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,202,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6620991230010986_0.6613015532493591_1.0971312522888184_1.101783275604248_1.092897891998291_1.0680477619171143_0.6603893041610718_1.0980809926986694_1.3751200437545776_1.100301742553711_1.09477961063385_1.094865322113037_1.0979883670806885_1.0476198196411133_1.0182663202285767_1.0263785123825073_0.6667150855064392,0.6620991230010986_0.6613015532493591_1.0971312522888184_1.101783275604248_1.092897891998291_1.0680477619171143_0.6603893041610718_1.0980809926986694_1.3751200437545776_1.100301742553711_1.09477961063385_1.094865322113037_1.0979883670806885_1.0476198196411133_1.0182663202285767_1.0263785123825073_0.6667150855064392,16.96376597881317,16.96376597881317
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,16.966838598251343,16.966838598251343
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,16.966838598251343,16.966838598251343
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,203,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,0.6641911864280701_0.6599469184875488_1.097198247909546_1.102131962776184_1.0938138961791992_1.0661884546279907_0.6588727831840515_1.0996675491333008_1.376612663269043_1.1018974781036377_1.0948565006256104_1.0937657356262207_1.0993586778640747_1.0469286441802979_1.0190513134002686_1.0254621505737305_0.6668944358825684,16.966838598251343,16.966838598251343
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,204,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,204,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6630116105079651_0.6609897613525391_1.097167730331421_1.1019973754882812_1.0923850536346436_1.0674142837524414_0.659000813961029_1.0989733934402466_1.3771779537200928_1.103360652923584_1.0941758155822754_1.0946030616760254_1.098441243171692_1.0468634366989136_1.0189045667648315_1.0262521505355835_0.6667820811271667,0.6630116105079651_0.6609897613525391_1.097167730331421_1.1019973754882812_1.0923850536346436_1.0674142837524414_0.659000813961029_1.0989733934402466_1.3771779537200928_1.103360652923584_1.0941758155822754_1.0946030616760254_1.098441243171692_1.0468634366989136_1.0189045667648315_1.0262521505355835_0.6667820811271667,16.96750098466873,16.96750098466873
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,205,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,205,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6636135578155518_0.6611155867576599_1.0967950820922852_1.1024805307388306_1.0933231115341187_1.064805507659912_0.6601855754852295_1.0990080833435059_1.3776015043258667_1.1034270524978638_1.0938771963119507_1.094717025756836_1.0979912281036377_1.0472803115844727_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6636135578155518_0.6611155867576599_1.0967950820922852_1.1024805307388306_1.0933231115341187_1.064805507659912_0.6601855754852295_1.0990080833435059_1.3776015043258667_1.1034270524978638_1.0938771963119507_1.094717025756836_1.0979912281036377_1.0472803115844727_1.0185877084732056_1.0264933109283447_0.667121410369873,16.968423783779144,16.968423783779144
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,205,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,205,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6636135578155518_0.6611155867576599_1.0967950820922852_1.1024805307388306_1.0933231115341187_1.064805507659912_0.6601855754852295_1.0990080833435059_1.3776015043258667_1.1034270524978638_1.0938771963119507_1.094717025756836_1.0979912281036377_1.0472803115844727_1.0185877084732056_1.0264933109283447_0.667121410369873,0.6636135578155518_0.6611155867576599_1.0967950820922852_1.1024805307388306_1.0933231115341187_1.064805507659912_0.6601855754852295_1.0990080833435059_1.3776015043258667_1.1034270524978638_1.0938771963119507_1.094717025756836_1.0979912281036377_1.0472803115844727_1.0185877084732056_1.0264933109283447_0.667121410369873,16.968423783779144,16.968423783779144
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,200,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,200,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6612780690193176_0.6592133045196533_1.0963678359985352_1.102091908454895_1.096435785293579_1.0632082223892212_0.6605036854743958_1.0967810153961182_1.37654447555542_1.0994234085083008_1.094072937965393_1.0949236154556274_1.0982948541641235_1.0470410585403442_1.0184060335159302_1.0274479389190674_0.6665523648262024,0.6612780690193176_0.6592133045196533_1.0963678359985352_1.102091908454895_1.096435785293579_1.0632082223892212_0.6605036854743958_1.0967810153961182_1.37654447555542_1.0994234085083008_1.094072937965393_1.0949236154556274_1.0982948541641235_1.0470410585403442_1.0184060335159302_1.0274479389190674_0.6665523648262024,16.958586513996124,16.958586513996124
308_332_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,201,308_332_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136_9,201,4_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,4_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4_3,0.6574674844741821_0.6685793995857239_1.0960122346878052_1.1029911041259766_1.094459891319275_1.065129041671753_0.6589745283126831_1.1002793312072754_1.3755526542663574_1.1008498668670654_1.0942517518997192_1.095523476600647_1.09721839427948_1.046976089477539_1.0188040733337402_1.0266571044921875_0.6670449376106262,0.6574674844741821_0.6685793995857239_1.0960122346878052_1.1029911041259766_1.094459891319275_1.065129041671753_0.6589745283126831_1.1002793312072754_1.3755526542663574_1.1008498668670654_1.0942517518997192_1.095523476600647_1.09721839427948_1.046976089477539_1.0188040733337402_1.0266571044921875_0.6670449376106262,16.966771364212036,16.966771364212036
353_1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,200,353_1_338_154_174_364_178_180_337_182_186_347_403_243_211_136_9,200,3_2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,3_2_3_3_3_3_3_3_3_3_3_3_3_4_4_3,1.0433831214904785_0.6933646202087402_1.0489540100097656_1.0562636852264404_1.0360779762268066_0.6585409045219421_1.0508207082748413_0.6577807068824768_1.0314011573791504_1.0526561737060547_0.6579284071922302_1.052537202835083_1.0424268245697021_1.0184060335159302_1.0274479389190674_0.6665523648262024,1.0433831214904785_0.6933646202087402_1.0489540100097656_1.0562636852264404_1.0360779762268066_0.6585409045219421_1.0508207082748413_0.6577807068824768_1.0314011573791504_1.0526561737060547_0.6579284071922302_1.052537202835083_1.0424268245697021_1.0184060335159302_1.0274479389190674_0.6665523648262024,14.794541835784912,14.794541835784912
404_194_174_364_178_180_337_182_186_347_403_243_211_136_9,205,404_194_174_364_178_180_337_182_186_347_403_243_211_136_9,205,1_3_3_3_3_3_3_3_3_3_3_4_4_3,1_3_3_3_3_3_3_3_3_3_3_4_4_3,1.0612988471984863_1.0578340291976929_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,1.0612988471984863_1.0578340291976929_1.0345672369003296_0.6577545404434204_1.0528852939605713_0.6578066349029541_1.031235694885254_1.0518457889556885_0.6577855348587036_1.0528016090393066_1.0427945852279663_1.0185877084732056_1.0264933109283447_0.667121410369873,13.070812225341797,13.070812225341797
51_54_357_323_319_314_49_313_300_27_65_326_60_128_126_12,203,51_54_357_323_319_314_49_313_300_27_65_326_60_128_126_12,203,2_4_4_5_5_5_5_5_5_5_5_5_5_5_5,2_4_4_5_5_5_5_5_5_5_5_5_5_5_5,1.1145350933074951_1.0293333530426025_1.0324506759643555_1.3741371631622314_1.0686790943145752_1.1143229007720947_0.6597450971603394_1.0757466554641724_1.1202846765518188_1.1104331016540527_1.0817338228225708_1.0660730600357056_0.6608303189277649_0.6584475040435791_1.1283178329467773,1.1145350933074951_1.0293333530426025_1.0324506759643555_1.3741371631622314_1.0686790943145752_1.1143229007720947_0.6597450971603394_1.0757466554641724_1.1202846765518188_1.1104331016540527_1.0817338228225708_1.0660730600357056_0.6608303189277649_0.6584475040435791_1.1283178329467773,15.295070350170135,15.295070350170135
223_103_226_228_333_308_332_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,204,223_103_226_228_333_308_332_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,204,2_2_2_1_4_4_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,2_2_2_1_4_4_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,1.0869314670562744_1.0808266401290894_1.0876944065093994_1.0800186395645142_0.6557045578956604_0.65377277135849_0.6698266267776489_1.0975745916366577_1.0977964401245117_1.0930700302124023_1.0676984786987305_0.6582764387130737_1.0997653007507324_1.2826097011566162_1.025245189666748_1.0298380851745605_1.3797379732131958_1.0679678916931152_1.1143758296966553_0.659808337688446_1.0756006240844727_1.120579719543457_1.110912799835205_1.0810929536819458_1.065740704536438_0.659058690071106_0.6597534418106079_1.128427267074585,1.0869314670562744_1.0808266401290894_1.0876944065093994_1.0800186395645142_0.6557045578956604_0.65377277135849_0.6698266267776489_1.0975745916366577_1.0977964401245117_1.0930700302124023_1.0676984786987305_0.6582764387130737_1.0997653007507324_1.2826097011566162_1.025245189666748_1.0298380851745605_1.3797379732131958_1.0679678916931152_1.1143758296966553_0.659808337688446_1.0756006240844727_1.120579719543457_1.110912799835205_1.0810929536819458_1.065740704536438_0.659058690071106_0.6597534418106079_1.128427267074585,27.88970559835434,27.88970559835434
231_230_408_419_76_271_388_311_31_267_56_34_36_373_284_286_312_50_52_374_241_130_4_214_12,205,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,205,6_6_6_6_6_6_6_6_6_6_4_4_4_2_1_1_0_6_6_6_4_4_4_5,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,0.6660041213035583_0.6591778993606567_1.0969593524932861_1.0987589359283447_1.0937151908874512_1.0649383068084717_0.6598543524742126_1.1001529693603516_1.3763846158981323_1.1008380651474_1.0061464309692383_1.0316798686981201_1.0292558670043945_1.0106922388076782_0.6893892884254456_1.0154986381530762_0.9954637289047241_1.115736961364746_1.08965003490448_1.4102911949157715_1.013873815536499_1.0238187313079834_1.0277483463287354_1.4666407108306885,0.6660041213035583_0.6591778993606567_1.0969593524932861_1.0987589359283447_1.0937151908874512_1.0649383068084717_0.6598543524742126_1.1001529693603516_1.281917929649353_1.0251235961914062_1.0315840244293213_1.3775050640106201_1.0684568881988525_1.1144170761108398_0.6601604223251343_1.0758368968963623_1.119537591934204_1.1112167835235596_1.0824267864227295_1.0663847923278809_0.6603695750236511_0.6579373478889465_1.1299374103546143,24.842669665813446,22.90237331390381
231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,206,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,206,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,0.6669049859046936_0.6587594747543335_1.0966330766677856_1.0989640951156616_1.0934644937515259_1.0662853717803955_0.6593162417411804_1.0997275114059448_1.2812676429748535_1.0263649225234985_1.0305461883544922_1.378763198852539_1.067978858947754_1.1141728162765503_0.6601278185844421_1.0757803916931152_1.1203726530075073_1.1056709289550781_1.0875306129455566_1.0662617683410645_0.6614529490470886_0.6582304239273071_1.1285220384597778,0.6669049859046936_0.6587594747543335_1.0966330766677856_1.0989640951156616_1.0934644937515259_1.0662853717803955_0.6593162417411804_1.0997275114059448_1.2812676429748535_1.0263649225234985_1.0305461883544922_1.378763198852539_1.067978858947754_1.1141728162765503_0.6601278185844421_1.0757803916931152_1.1203726530075073_1.1056709289550781_1.0875306129455566_1.0662617683410645_0.6614529490470886_0.6582304239273071_1.1285220384597778,22.903098464012146,22.903098464012146
231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,206,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,206,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,0.6669049859046936_0.6587594747543335_1.0966330766677856_1.0989640951156616_1.0934644937515259_1.0662853717803955_0.6593162417411804_1.0997275114059448_1.2812676429748535_1.0263649225234985_1.0305461883544922_1.378763198852539_1.067978858947754_1.1141728162765503_0.6601278185844421_1.0757803916931152_1.1203726530075073_1.1056709289550781_1.0875306129455566_1.0662617683410645_0.6614529490470886_0.6582304239273071_1.1285220384597778,0.6669049859046936_0.6587594747543335_1.0966330766677856_1.0989640951156616_1.0934644937515259_1.0662853717803955_0.6593162417411804_1.0997275114059448_1.2812676429748535_1.0263649225234985_1.0305461883544922_1.378763198852539_1.067978858947754_1.1141728162765503_0.6601278185844421_1.0757803916931152_1.1203726530075073_1.1056709289550781_1.0875306129455566_1.0662617683410645_0.6614529490470886_0.6582304239273071_1.1285220384597778,22.903098464012146,22.903098464012146
231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,200,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,200,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,6_6_6_6_6_6_6_6_4_4_4_5_5_5_5_5_5_5_5_5_5_5_5,0.6602697372436523_0.6580727696418762_1.0959917306900024_1.1005762815475464_1.0959140062332153_1.0635459423065186_0.6593844294548035_1.0962984561920166_1.280076026916504_1.0267584323883057_1.0294604301452637_1.3791062831878662_1.068496584892273_1.1141470670700073_0.6600200533866882_1.0754523277282715_1.1195569038391113_1.1103476285934448_1.0817461013793945_1.0673235654830933_0.6594051718711853_0.6590449213981628_1.1277588605880737,0.6602697372436523_0.6580727696418762_1.0959917306900024_1.1005762815475464_1.0959140062332153_1.0635459423065186_0.6593844294548035_1.0962984561920166_1.280076026916504_1.0267584323883057_1.0294604301452637_1.3791062831878662_1.068496584892273_1.1141470670700073_0.6600200533866882_1.0754523277282715_1.1195569038391113_1.1103476285934448_1.0817461013793945_1.0673235654830933_0.6594051718711853_0.6590449213981628_1.1277588605880737,22.888753712177277,22.888753712177277
